4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,4,0,0,0,4,4,0,0,0,5,0,0,0,0,0,4,
4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,4,4,4,4,4,0,0,0,0,4,0,0,0,4,4,0,0,0,5,0,0,0,0,0,4,
4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,4,
4,0,0,0,4,4,4,4,4,4,4,4,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,
4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,4,
4,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,4,4,4,4,
4,0,5,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,4,4,4,4,4,4,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,4,4,4,4,0,0,0,0,4,0,0,0,0,4,
4,0,0,0,4,4,4,4,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,4,
4,0,0,0,4,4,4,4,4,4,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,4,
4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,4,0,0,0,0,4,
4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,5,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,4,0,0,4,0,4,
4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,4,4,0,0,0,4,0,0,4,0,4,
4,4,4,4,4,4,4,4,4,4,0,0,5,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,4,4,0,0,0,4,0,0,4,0,4,
4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,4,4,0,0,0,4,0,0,4,0,4,
4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,4,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,4,4,4,4,4,4,0,0,4,0,4,
4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,4,0,0,4,0,0,4,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,4,4,4,4,4,4,0,0,0,0,4,
4,0,0,0,5,5,5,5,5,5,5,5,5,0,0,4,4,0,0,4,0,0,4,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,4,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,4,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,0,4,0,0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,
4,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,4,0,0,0,4,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
4,0,0,0,0,4,4,4,4,0,0,0,0,0,0,5,5,0,0,0,0,0,4,0,0,0,4,4,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,
4,0,0,0,0,4,4,4,4,0,0,0,0,0,0,5,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,4,4,4,0,0,0,4,4,0,0,4,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,4,4,4,4,0,0,0,4,4,0,0,4,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,5,5,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
4,0,6,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,6,0,4
